name,count,year,month
Hyundai i10,24,2016,4
Toyota RAV4,1352,2016,4
Alfa Romeo Giulietta,7,2016,4
BMW3-serie,465,2016,4
Ssangyong Tivoli,26,2016,4
Toyota Verso,1,2016,4
BMWi3,1939,2017,4
Nissan Leaf,1546,2017,4
Renault Zoe,915,2017,4
Tesla ModelX,760,2017,4
Tesla ModelS,523,2017,4
Kia Soull Soul EV,200,2017,4
Mitsubishi l-MiEV,91,2017,4
PeugeotiOn,80,2017,4
Citroen C-Zero,27,2017,4
Opel Ampera-e,15,2017,4
Hyundai ix35,12,2017,4
Toyota Mirai,3,2017,4
Nissan NV200 le-NV200,83,2017,4
Mercedes-Benz B-klasse,639,2017,4
Hyundai IONIQ,697,2017,4
Volkswagen upl,367,2017,4
BMWi8,5,2017,4
Volvo XC90,840,2017,4
AudiQ7,394,2017,4
BMW2-serie,642,2017,4
Volkswagen Passat/CC,1716,2017,4
AudiA3,693,2017,4
Mercedes-Benz GLC,1018,2017,4
Volvo V60,626,2017,4
Toyota Prius,520,2017,4
Mercedes-Benz C-klasse,508,2017,4
Toyota Yaris,1142,2017,4
Porsche Cayenne,83,2017,4
Toyota Auris,1083,2017,4
BMW7-serie,29,2017,4
Kia Niro,671,2017,4
Lexus CT,46,2017,4
Toyota Aygo,22,2017,4
Fiat 500,14,2017,4
BMWX5,478,2017,4
Peugeot108,51,2017,4
Citroen C1,20,2017,4
Hyundai i10,71,2017,4
Toyota C-HR,1347,2017,4
Renault Clio,93,2017,4
Mitsubishi Space Star,47,2017,4
Skoda Citigo,32,2017,4
Smart ForTwo,3,2017,4
Citroen C4 Cactus,164,2017,4
Hyundai i20,191,2017,4
Peugeot208,151,2017,4
AudiA1,69,2017,4
Kia Picanto,56,2017,4
Opel Adam,4,2017,4
Volkswagen Polo,479,2017,4
BMW3-serie,386,2017,4
Ford Fiesta,268,2017,4
Peugeot308,282,2017,4
FiatTipo,26,2017,4
Lexus lS IF,18,2017,4
Suzuki lgnis,240,2017,4
Kia Rio,131,2017,4
Citroen C4,16,2017,4
Citroen C3,196,2017,4
Peugeot508,59,2017,4
DS DS3,7,2017,4
Ford Focus,501,2017,4
Mercedes-Benz E-klasse,437,2017,4
Skoda Fabia,268,2017,4
Suzuki Swift,137,2017,4
Skoda Rapid,96,2017,4
Opel Corsa,79,2017,4
Mazda2,77,2017,4
DS DS4,8,2017,4
Peugeot2008,376,2017,4
Mercedes-Benz GLE,132,2017,4
Nissan Note,20,2017,4
Hyundai i30,150,2017,4
Ford KA+,55,2017,4
DS DS5,5,2017,4
MINI Mini,149,2017,4
Citroen Berlingo,35,2017,4
Peugeot5008 SUV,1,2017,4
Kia cee'd,91,2017,4
Renault Megane,28,2017,4
Honda Jazz,61,2017,4
Citroen CS,13,2017,4
Ford B-Max,7,2017,4
Peugeot Partner,4,2017,4
Fiat Panda,2,2017,4
Peugeot 3008,677,2017,4
Ford C-Max/Grand C-Max,87,2017,4
BMW5-serie,231,2017,4
Renault Kadjar,76,2017,4
Peugeot5008,13,2017,4
Lexus RC /F,10,2017,4
Ford Transit,3,2017,4
Toyota Rav4,1617,2017,4
Volvo V40,696,2017,4
Nissan Pulsar,33,2017,4
Alfa Romeo Giulietta,4,2017,4
Fiat 500X,3,2017,4
Nissan Micra,10,2017,4
Ssangyong Tivoli,8,2017,4
Nissan Leaf,2274,2016,5
BMWiB,1061,2016,5
Tesla lvlodel S,957,2016,5
Renault Zoe,832,2016,5
Peugeot iOn,158,2016,5
Citroen C-Zero,122,2016,5
lvlitsubishi l-NliEV,86,2016,5
Toyota lvlirai,1,2016,5
Kia Soul,552,2016,5
Nissan NV200,133,2016,5
Smart ForTwo,36,2016,5
Volkswagen upl,715,2016,5
Nlercedes-Benz B-klasse,756,2016,5
Volkswagen Golf,6426,2016,5
Bllei8,20,2016,5
lvlitsubishi Outlander,2559,2016,5
AudiA3,1289,2016,5
Toyota Yaris,1819,2016,5
Volvo V60,676,2016,5
BlleZ-serie,624,2016,5
Toyota Prius,724,2016,5
Volkswagen Passat,2132,2016,5
Toyota Auris,2015,2016,5
lvlercedes-Benz C-klasse,713,2016,5
Lexus CT,106,2016,5
Toyota Aygo,68,2016,5
Fiat 500,29,2016,5
Peugeot108,110,2016,5
Citroen C1,58,2016,5
BMWX5,701,2016,5
lvlitsubishi Space Star,43,2016,5
Skoda Citigo,65,2016,5
Porsche Cayenne,78,2016,5
Smart ForFour,4,2016,5
Alfa Romeo lvlito,1,2016,5
Peugeot 208,358,2016,5
AudiA1,166,2016,5
Renault Clio,27,2016,5
Volkswagen Polo,759,2016,5
DS D83,91,2016,5
Ford Fiesta,601,2016,5
Hyundai i20,316,2016,5
Citroen C4 Cactus,251,2016,5
Kia Picanto,122,2016,5
Peugeot 308,780,2016,5
Citroen CB,75,2016,5
Opel Adam,12,2016,5
Porsche Panamera,4,2016,5
LexuslS,37,2016,5
Opel Corsa,299,2016,5
Skoda Rapid,195,2016,5
Peugeot 508,142,2016,5
DS DS4,11,2016,5
Volvo XCQO,801,2016,5
Peugeot2008,300,2016,5
Renault lvlegane,67,2016,5
Nissan Note,50,2016,5
Ford Focus,639,2016,5
Skoda Fabia,380,2016,5
lvlazda 2,160,2016,5
Citroen DSS,1,2016,5
Volvo V40,408,2016,5
Citroen C4,212,2016,5
Hyundai i30,70,2016,5
lvlercedes-Benz GLK,585,2016,5
Peugeot3008,160,2016,5
Kia Rio,125,2016,5
Citroen Berlingo,51,2016,5
Suzuki Swift,244,2016,5
Peugeot Partner,23,2016,5
Ford Courier,11,2016,5
lvllNl Nlini,162,2016,5
Nissan Nlicra,22,2016,5
Honda Jazz,125,2016,5
Peugeot5008,86,2016,5
Nissan Pulsar,65,2016,5
Lexus GS,3,2016,5
Renault Kadjar,175,2016,5
Fiat Panda,15,2016,5
Opel Astra,614,2016,5
Kia cee'd,183,2016,5
Renault Talisman,30,2016,5
DS DSS,29,2016,5
Opel lvleriva,8,2016,5
BNIWB-serie,560,2016,5
Citroen CS,24,2016,5
Lexus RC,24,2016,5
BNlW 1-serie,185,2016,5
Ford C-Max,144,2016,5
Kia Optima,32,2016,5
Toyota RAV4,1766,2016,5
Alfa Romeo Giulietta,8,2016,5
Jaguar XE,48,2016,5
Hyundai i10,30,2016,5
BMWi3,2349,2017,5
Nissan Leaf,1818,2017,5
Renault Zoe,1023,2017,5
Tesla ModelX,898,2017,5
Tesla ModelS,611,2017,5
Opel Ampera-e,245,2017,5
Kia Soul / Soul EV,229,2017,5
Mitsubishi l-MiEV,99,2017,5
Peugeot iOn,94,2017,5
Citroen C-Zero,43,2017,5
Hyundai ix35,14,2017,5
Toyota Mirai,3,2017,5
Hyundai IONIQ,875,2017,5
Mercedes-Benz B-klasse,846,2017,5
Nissan NV200 /e-NV200,108,2017,5
Volkswagen upl,460,2017,5
BMWi8,5,2017,5
AudiQT,469,2017,5
Volvo XCQO,923,2017,5
BlVlW2-serie,840,2017,5
Volkswagen Passat/CC,2224,2017,5
Mercedes-Benz GLC,1282,2017,5
AudiA3,939,2017,5
Toyota Prius,666,2017,5
Volvo V60,729,2017,5
Mercedes-Benz C-klasse,718,2017,5
Toyota Yaris,1542,2017,5
Porsche Cayenne,97,2017,5
Toyota Auris,1553,2017,5
Kia Niro,803,2017,5
Lexus CT,58,2017,5
Blv'lW7-serie,34,2017,5
Toyota Aygo,28,2017,5
Fiat 500,22,2017,5
BMWX5,572,2017,5
Peugeot108,57,2017,5
Citroen C1,26,2017,5
Hyundai i10,85,2017,5
Toyota C-HR,1739,2017,5
Renault Clio,119,2017,5
Mitsubishi Space Star,58,2017,5
Skoda Citigo,39,2017,5
Smart ForTwo,3,2017,5
Citroen C4 Cactus,216,2017,5
Kia Picanto,83,2017,5
Hyundai i20,229,2017,5
Peugeot208,218,2017,5
AudiA1,108,2017,5
Opel Adam,4,2017,5
Bl'le3-serie,475,2017,5
Ford Fiesta,319,2017,5
Kia Rio,184,2017,5
Volkswagen Polo,658,2017,5
Peugeot308,329,2017,5
Suzuki Swift,288,2017,5
Lexus lS /F,23,2017,5
Suzuki lgnis,274,2017,5
FiatTipo,27,2017,5
Citroen CB,324,2017,5
DS DS4,11,2017,5
DS DSB,8,2017,5
Ford Focus,562,2017,5
Skoda Fabia,414,2017,5
Skoda Rapid,170,2017,5
Niazda2,93,2017,5
Peugeot508,65,2017,5
Nissan Nlicra,33,2017,5
Citroen C4,25,2017,5
Peugeot2008,486,2017,5
Opel Corsa,94,2017,5
Blle5-serie,372,2017,5
Hyundai i30,157,2017,5
Ford KA+,66,2017,5
Nissan Note,23,2017,5
Mercedes-Benz E-klasse,656,2017,5
Mercedes-Benz GLE,148,2017,5
Peugeot Partner,7,2017,5
lvllNl lvlini,173,2017,5
DS DS5,8,2017,5
Peugeot5008 SUV,1,2017,5
Kia cee'd,102,2017,5
Citroen Berlingo,48,2017,5
Renault lvlegane,36,2017,5
Honda Jazz,84,2017,5
Citroen C5,18,2017,5
Ford B-lvlax,8,2017,5
Fiat Panda,3,2017,5
Peugeot3008,862,2017,5
Renault Kadjar,94,2017,5
Renault Talisman,33,2017,5
Peugeot5008,14,2017,5
Lexus RC /F,10,2017,5
Alfa Romeo Giulietta,6,2017,5
Ford Transit,3,2017,5
Volkswagen Arteon,1,2017,5
Toyota Rav4,2051,2017,5
Volvo V40,891,2017,5
Nissan Pulsar,44,2017,5
JaguarXElXES,30,2017,5
Ssangyong Tivoli,8,2017,5
Nissan Leaf,2592,2016,6
Tesla Model S,1241,2016,6
Renault Zoe,1230,2016,6
BMW i3,1112,2016,6
Peugeot iOn,191,2016,6
Citroen C-Zero,133,2016,6
Mitsubishi l-MiEV,124,2016,6
Tesla Model X,7,2016,6
Toyota Mirai,2,2016,6
Kia Soul,673,2016,6
Nissan NV200,186,2016,6
Smart ForTwo,40,2016,6
Mercedes-Benz B-klasse,971,2016,6
Volkswagen upl,870,2016,6
BMWi8,21,2016,6
Volkswagen Golf,7482,2016,6
Mitsubishi Outlander,3149,2016,6
Audi A3,1530,2016,6
Toyota Yaris,2210,2016,6
Volvo V60,813,2016,6
BMW 2-serie,840,2016,6
Toyota Prius,970,2016,6
Volkswagen Passat,2595,2016,6
Toyota Auris,2450,2016,6
Mercedes-Benz C-klasse,857,2016,6
Lexus CT,121,2016,6
Toyota Aygo,84,2016,6
Peugeot 'l 08,132,2016,6
Fiat 500,33,2016,6
Citroen C1,68,2016,6
BMW X5,796,2016,6
Mitsubishi Space Star,95,2016,6
Skoda Citigo,85,2016,6
Porsche Cayenne,90,2016,6
Smart ForFour,5,2016,6
Renault Clio,37,2016,6
Alfa Romeo Mito,1,2016,6
Peugeot 208,422,2016,6
Citroen C4 Cactus,274,2016,6
Audi A'l,208,2016,6
DS DS 3,96,2016,6
Volkswagen Polo,902,2016,6
Ford Fiesta,707,2016,6
Hyundai i20,397,2016,6
Mercedes-Benz GLK,703,2016,6
Kia Picanto,152,2016,6
Peugeot 308,933,2016,6
Citroen C3,79,2016,6
Opel Adam,14,2016,6
Porsche Panamera,4,2016,6
Volvo XC90,944,2016,6
DS DS 4,14,2016,6
Opel Corsa,353,2016,6
Skoda Rapid,244,2016,6
Lexus lS,45,2016,6
Peugeot 2008,371,2016,6
Peugeot 508,163,2016,6
Skoda Fabia,498,2016,6
Mazda 2,192,2016,6
Renault Megane,73,2016,6
Nissan Note,58,2016,6
Citroen DSS,1,2016,6
Ford Focus,791,2016,6
Hyundai i30,72,2016,6
Volvo V40,566,2016,6
Citroen C4,265,2016,6
Peugeot 3008,176,2016,6
Kia Rio,147,2016,6
Citroen Berlingo,62,2016,6
Suzuki Swift,272,2016,6
Peugeot Partner,24,2016,6
MINI Mini,252,2016,6
Nissan Micra,23,2016,6
Ford Courier,15,2016,6
Honda Jazz,154,2016,6
Peugeot 5008,101,2016,6
Nissan Pulsar,73,2016,6
Lexus GS,7,2016,6
Renault Kadjar,212,2016,6
Renault Talisman,36,2016,6
Opel Meriva,10,2016,6
Kia cee'd,224,2016,6
Citroen CS,28,2016,6
Opel Astra,839,2016,6
BMW 3-serie,679,2016,6
BMW 1-serie,207,2016,6
Lexus RC,29,2016,6
Ford C-Max,174,2016,6
DS DS 5,39,2016,6
Kia Optima,36,2016,6
Jaguar XE,59,2016,6
Toyota RAV4,2090,2016,6
Honda HR-V,371,2016,6
Volvo SQO,3,2016,6
BMW i3,2769,2017,6
Nissan Leaf,2202,2017,6
Tesla ModelX,1507,2017,6
Tesla Model S,853,2017,6
Opel Ampe ra-e,634,2017,6
Kia Soul/ Soul EV,311,2017,6
Mitsubishi l-MiEV,108,2017,6
Peugeot iOn,104,2017,6
Citroen C-Zero,53,2017,6
Hyundai ix35,14,2017,6
Toyota Mirai,5,2017,6
Smart ForFour,2,2017,6
Hyundai IONIQ,1098,2017,6
Smart ForTwo,16,2017,6
Nissan NV200 /e-NV200,131,2017,6
Volkswagen upl,559,2017,6
BMWi8,5,2017,6
Audi Q7,572,2017,6
BMW 2-serie,1066,2017,6
Volvo XCQO,1013,2017,6
Mercedes-Benz GLC,1591,2017,6
AudiA3,1088,2017,6
Toyota Prius,788,2017,6
Volvo V60,832,2017,6
Mercedes-Benz C-klasse,826,2017,6
Toyota Yaris,1885,2017,6
Porsche Cayenne,103,2017,6
Toyota Auris,1799,2017,6
Kia Niro,925,2017,6
Lexus CT,74,2017,6
BMW7-serie,36,2017,6
Toyota Aygo,31,2017,6
Fiat 500,26,2017,6
BMW X5,667,2017,6
Peugeot '1 08,64,2017,6
Citroen C'I,30,2017,6
Toyota C-HR,1973,2017,6
Hyundai i10,99,2017,6
Renault Clio,125,2017,6
Mitsubishi Space Star,78,2017,6
Skoda Citigo,43,2017,6
Kia Picanto,118,2017,6
Citroen C4 Cactus,234,2017,6
Hyundai i20,272,2017,6
Peugeot 208,256,2017,6
Kia Rio,218,2017,6
AudiA'l,122,2017,6
Opel Adam,4,2017,6
BMW 3-serie,542,2017,6
Ford Fiesta,367,2017,6
Volkswagen Polo,751,2017,6
Suzuki Swift,409,2017,6
Peugeot 308,367,2017,6
Lexus IS lF,27,2017,6
Suzuki lgnis,305,2017,6
Nissan Micra,58,2017,6
DS DS 3,12,2017,6
Citroen CB,374,2017,6
Peugeot508,76,2017,6
Skoda Fabia,462,2017,6
Skoda Rapid,209,2017,6
MINI Countryman,96,2017,6
Ford Focus,630,2017,6
Peugeot2008,573,2017,6
BMW 5-serie,485,2017,6
Opel Corsa,113,2017,6
Citroen C4,29,2017,6
DS DS4,17,2017,6
Mercedes-Benz GLE,174,2017,6
Ford KA+,87,2017,6
Hyundai i30,185,2017,6
Nissan Note,25,2017,6
Peugeot Partner,8,2017,6
Renault Megane,45,2017,6
Peugeot5008 SUV,1,2017,6
MINI Mini,202,2017,6
Kia cee'd,125,2017,6
Citroen Berlingo,53,2017,6
Honda Jazz,98,2017,6
Citroen C5,20,2017,6
Ford B-Max,8,2017,6
Fiat Panda,3,2017,6
Peugeot 3008,1076,2017,6
DS DS 5,13,2017,6
Alfa Romeo Giulietta,7,2017,6
Renault Kadjar,102,2017,6
Lexus RC /F,12,2017,6
Ford Transit,3,2017,6
Toyota Rav4,2401,2017,6
Volvo V40,1017,2017,6
Peugeot5008,16,2017,6
Nissan Pulsar,54,2017,6
Ssangyong Tivoli,13,2017,6
Ssangyong Tivoli,8,2017,6
Nissan Leaf,2829,2016,7
Renault Zoe,1309,2016,7
Tesla ModelS,1284,2016,7
BMWi3,1210,2016,7
PeugeotiOn,199,2016,7
Mitsubishi l-MiEV,146,2016,7
Citroen C-Zero,140,2016,7
Tesla ModelX,30,2016,7
Toyota Mirai,2,2016,7
Kia Soul,779,2016,7
Nissan NV200,246,2016,7
Smart ForTwo,41,2016,7
Volkswagen upl,932,2016,7
BMWi8,31,2016,7
Volkswagen Golf,8454,2016,7
Mitsubishi Outlander,3701,2016,7
AudiA3,1792,2016,7
Toyota Yaris,2476,2016,7
Volvo V60,912,2016,7
BMW2-serie,971,2016,7
Volkswagen Passat,3039,2016,7
Toyota Prius,1156,2016,7
Toyota Auris,2701,2016,7
Mercedes-Benz C-klasse,985,2016,7
Lexus CT,128,2016,7
Kia Niro,5,2016,7
Toyota Aygo,90,2016,7
Peugeot108,142,2016,7
Citroen C1,86,2016,7
Fiat 500,35,2016,7
BMWX5,853,2016,7
Mitsubishi Space Star,149,2016,7
Skoda Citigo,98,2016,7
AudiQ7,128,2016,7
Smart ForFour,5,2016,7
Peugeot208,457,2016,7
Porsche Cayenne,95,2016,7
Renault Clio,41,2016,7
Mercedes-Benz GLK,772,2016,7
AudiA1,243,2016,7
Volkswagen Polo,1047,2016,7
DS DSB,110,2016,7
Ford Fiesta,775,2016,7
Hyundai i20,446,2016,7
Citroen C4 Cactus,339,2016,7
Volvo XC90,1066,2016,7
Peugeot308,1017,2016,7
Kia Picanto,183,2016,7
Citroen C3,106,2016,7
Opel Adam,14,2016,7
Porsche Panamera,4,2016,7
DS DS4,14,2016,7
Opel Corsa,388,2016,7
Skoda Rapid,278,2016,7
Lexus lS,54,2016,7
Peugeot2008,485,2016,7
Peugeot508,187,2016,7
Skoda Fabia,584,2016,7
Mazda2,220,2016,7
Renault Megane,81,2016,7
Nissan Note,65,2016,7
Citroen DSS,1,2016,7
Ford Focus,881,2016,7
Citroen C4,311,2016,7
Peugeot3008,195,2016,7
Kia Rio,181,2016,7
Hyundai i30,75,2016,7
Citroen Berlingo,72,2016,7
Volvo V40,700,2016,7
MINI Mini,322,2016,7
Suzuki Swift,287,2016,7
Peugeot Partner,27,2016,7
Nissan Micra,29,2016,7
Ford Courier,15,2016,7
Peugeot5008,116,2016,7
Lexus GS,7,2016,7
Renault Kadjar,223,2016,7
Honda Jazz,172,2016,7
Nissan Pulsar,89,2016,7
Fiat Panda,16,2016,7
Opel Meriva,10,2016,7
Dacia Sandero,1,2016,7
Opel Astra,1031,2016,7
BMW3-serie,766,2016,7
Kia cee'd,266,2016,7
Renault Talisman,43,2016,7
Citroen C5,29,2016,7
BMW 1-serie,238,2016,7
DS DSS,45,2016,7
Lexus RC,36,2016,7
Ford C-Max,189,2016,7
Jaguar XE,65,2016,7
Kia Optima,39,2016,7
Volvo SQON90/960,33,2016,7
Toyota RAV4,2367,2016,7
Hyundai i10,39,2016,7
Volvo SQO,3,2016,7
BMWi3,3046,2017,7
Nissan Leaf,2536,2017,7
Tesla ModeIX,1610,2017,7
Tesla ModeIS,910,2017,7
Opel Ampera-e,834,2017,7
Kia Soul / Soul EV,383,2017,7
Mitsubishi I-MiEV,113,2017,7
Peugeot iOn,106,2017,7
Citroen C-Zero,54,2017,7
Hyundai ix35,14,2017,7
Toyota Mirai,8,2017,7
Smart ForFour,3,2017,7
Hyundai IONIQ,1263,2017,7
Smart ForTwo,27,2017,7
Nissan NV200 /e-NV200,142,2017,7
Volkswagen upl,624,2017,7
BMWi8,5,2017,7
Volvo XC90,1114,2017,7
AudiQT,642,2017,7
AudiA3,1256,2017,7
Volkswagen Passat/CC,2908,2017,7
Mercedes-Benz GLC,1908,2017,7
Toyota Prius,915,2017,7
Toyota Yaris,2379,2017,7
Volvo V60,928,2017,7
Mercedes-Benz C-klasse,930,2017,7
Porsche Cayenne,110,2017,7
Toyota Auris,2046,2017,7
MINI Countryman,159,2017,7
Kia Niro,1014,2017,7
Lexus CT,83,2017,7
BMWT-serie,36,2017,7
Toyota Aygo,32,2017,7
Fiat 500,30,2017,7
Peugeot 1 08,70,2017,7
Citroen c1,33,2017,7
Toyota C-HR,2289,2017,7
Hyundai i10,105,2017,7
Renault Clio,135,2017,7
Mitsubishi Space Star,93,2017,7
Skoda Citigo,51,2017,7
Kia Picanto,144,2017,7
Hyundai i20,297,2017,7
Citroen C4 Cactus,269,2017,7
Peugeot 208,295,2017,7
Kia Rio,265,2017,7
Opel Adam,5,2017,7
BMW 3-serie,590,2017,7
Audi A1,145,2017,7
Volkswagen Polo,857,2017,7
Suzuki Swift,504,2017,7
Ford Fiesta,440,2017,7
Peugeot 308,389,2017,7
Lexus IS /F,31,2017,7
DS DS 3,23,2017,7
Ford Focus,776,2017,7
Suzuki lgnis,335,2017,7
Nissan Micra,69,2017,7
FiatTipo,31,2017,7
Citroen 03,452,2017,7
Peugeot508,79,2017,7
BMW5-serie,609,2017,7
Skoda Rapid,223,2017,7
Mazda 2,134,2017,7
DS DS4,23,2017,7
Peugeot 2008,682,2017,7
Opel Corsa,123,2017,7
Citroen c4,34,2017,7
Mercedes-Benz GLE,192,2017,7
Ford KA+,94,2017,7
Nissan Note,26,2017,7
Peugeot Partner,11,2017,7
Mercedes-Benz E-klasse,923,2017,7
Hyundai i30,197,2017,7
Renault Megane,48,2017,7
Peugeot5008 SUV,1,2017,7
MINI Mini,218,2017,7
Kia cee'd,149,2017,7
Citroen Berlingo,57,2017,7
Honda Jazz,111,2017,7
Citroen CS,21,2017,7
Ford B-Max,8,2017,7
Fiat Panda,3,2017,7
Peugeot3008,1312,2017,7
Alfa Romeo Giulietta,8,2017,7
Renault Kadjar,120,2017,7
Lexus RC lF,12,2017,7
Ford Transit,3,2017,7
Toyota Rav4,2750,2017,7
DS DS 5,22,2017,7
Nissan Pulsar,63,2017,7
Peugeot5008,17,2017,7
Dacia Duster,70,2017,7
Ssangyong Tivoli,13,2017,7
Nissan Leaf,3147,2016,8
BMWi3,1503,2016,8
Tesla ModelS,1454,2016,8
Renault Zoe,1324,2016,8
PeugeotiOn,222,2016,8
Tesla ModelX,198,2016,8
Mitsubishi l-MiEV,180,2016,8
Citroen C-Zero,153,2016,8
Toyota Mirai,3,2016,8
Hyundai ix35,1,2016,8
Kia Soul,913,2016,8
Nissan NV200,278,2016,8
Smart ForTwo,42,2016,8
Volkswagen upl,1069,2016,8
Hyundai IONIQ,6,2016,8
BMWi8,33,2016,8
Volkswagen Golf,9668,2016,8
Mitsubishi Outlander,4106,2016,8
AudiA3,1956,2016,8
Toyota Yaris,2886,2016,8
BMW2-serie,1164,2016,8
AudiQ7,203,2016,8
Volkswagen Passat,3397,2016,8
Volvo V60,992,2016,8
Toyota Prius,1339,2016,8
Toyota Auris,3062,2016,8
Lexus CT,154,2016,8
Kia Niro,114,2016,8
Toyota Aygo,100,2016,8
Peugeot108,167,2016,8
Citroen C1,95,2016,8
Fiat 500,48,2016,8
BMWX5,889,2016,8
Mitsubishi Space Star,187,2016,8
Skoda Citigo,106,2016,8
Mercedes-Benz GLK,842,2016,8
Porsche Cayenne,111,2016,8
Smart ForFour,5,2016,8
Alfa Romeo Mito,1,2016,8
Peugeot208,526,2016,8
AudiA1,286,2016,8
Renault Clio,61,2016,8
Citroen C4 Cactus,378,2016,8
DS DS3,113,2016,8
Volkswagen Polo,1193,2016,8
Ford Fiesta,874,2016,8
Hyundai i20,522,2016,8
Volvo XC90,1132,2016,8
Peugeot308,1144,2016,8
Kia Picanto,210,2016,8
Citroen C3,149,2016,8
Opel Adam,14,2016,8
Porsche Panamera,4,2016,8
Skoda Rapid,307,2016,8
LexuslS,63,2016,8
DS DS4,16,2016,8
Opel Corsa,428,2016,8
Skoda Fabia,653,2016,8
Peugeot2008,620,2016,8
Mazda2,257,2016,8
Peugeot508,218,2016,8
Renault Megane,104,2016,8
Nissan Note,78,2016,8
Citroen DSS,1,2016,8
Ford Focus,1009,2016,8
Citroen C4,354,2016,8
Peugeot3008,216,2016,8
Kia Rio,207,2016,8
Citroen Berlingo,79,2016,8
Hyundai i30,75,2016,8
MINI Mini,374,2016,8
Suzuki Swift,318,2016,8
Peugeot Partner,31,2016,8
Volvo V40,782,2016,8
Nissan Micra,39,2016,8
Ford Courier,16,2016,8
Dacia Logan,1,2016,8
BMW3-serie,914,2016,8
Peugeot5008,135,2016,8
Nissan Pulsar,120,2016,8
Opel Meriva,12,2016,8
Renault Kadjar,243,2016,8
Honda Jazz,201,2016,8
Fiat Panda,20,2016,8
Dacia Sandero,1,2016,8
Opel Astra,1179,2016,8
Kia cee'd,301,2016,8
Citroen C5,36,2016,8
Renault Talisman,61,2016,8
DS DSS,50,2016,8
Lexus RC,39,2016,8
Lexus GS,10,2016,8
BMW 1-serie,270,2016,8
Ford C-Max,205,2016,8
Jaguar XE,72,2016,8
Volvo SQON90/960,49,2016,8
Kia Optima,43,2016,8
Toyota RAV4,3102,2016,8
Hyundai i10,41,2016,8
Volvo SQO,3,2016,8
BMW i3,3436,2017,8
Nissan Leaf,2800,2017,8
Renault Zoe,1842,2017,8
Tesla ModelX,1698,2017,8
Tesla ModelS,1016,2017,8
Opel Ampera-e,895,2017,8
Kia Soul / Soul EV,490,2017,8
Peugeot iOn,138,2017,8
Mitsubishi l-MiEV,131,2017,8
Citroen C-Zero,58,2017,8
Hyundai ix35,15,2017,8
Toyota Mirai,11,2017,8
Smart ForFour,5,2017,8
Hyundai IONIQ,1499,2017,8
Smart ForTwo,39,2017,8
Nissan NV200 /e-NV200,170,2017,8
Volkswagen upl,747,2017,8
BMWi8,8,2017,8
Audi Q7,742,2017,8
BMW2-serie,1484,2017,8
Volvo XCQO,1238,2017,8
AudiA3,1508,2017,8
Volkswagen Passat/CC,3342,2017,8
Mercedes-Benz GLC,2152,2017,8
Toyota Prius,1057,2017,8
MINI Countryman,249,2017,8
Toyota Yaris,2810,2017,8
Volvo V60,1009,2017,8
Porsche Cayenne,113,2017,8
Toyota Auris,2280,2017,8
Kia Niro,1131,2017,8
Lexus CT,96,2017,8
BMWT-serie,37,2017,8
Fiat 500,47,2017,8
Toyota Aygo,37,2017,8
BMW X5,814,2017,8
Peugeot 1 08,72,2017,8
Citroen C'1,39,2017,8
Toyota C-HR,2609,2017,8
Hyundai i10,110,2017,8
Kia Picanto,175,2017,8
Renault Clio,151,2017,8
Mitsubishi Space Star,110,2017,8
Skoda Citigo,63,2017,8
Hyundai i20,312,2017,8
Peugeot208,321,2017,8
Kia Rio,306,2017,8
Citroen c4 Cactus,303,2017,8
Opel Adam,5,2017,8
Ford Fiesta,522,2017,8
AudiA1,167,2017,8
Volkswagen Polo,916,2017,8
Ford Focus,861,2017,8
Suzuki Swift,615,2017,8
Peugeot 308,432,2017,8
Nissan Micra,80,2017,8
Lexus lS /F,37,2017,8
DS DS 3,24,2017,8
Suzuki lgnis,410,2017,8
BMW5-serie,824,2017,8
Citroen C3,526,2017,8
Peugeot508,85,2017,8
FiatTipo,33,2017,8
Skoda Fabia,580,2017,8
Skoda Rapid,250,2017,8
Mazda 2,166,2017,8
DS DS4,23,2017,8
Peugeot2008,778,2017,8
Opel Corsa,140,2017,8
Mercedes-Benz GLE,207,2017,8
Ford KA+,99,2017,8
Citroen C4,37,2017,8
Porsche Panamera,125,2017,8
Nissan Note,31,2017,8
Hyundai i30,212,2017,8
Peugeot Partner,13,2017,8
MINI Mini,235,2017,8
Kia cee'd,164,2017,8
Renault Megane,60,2017,8
Honda Jazz,126,2017,8
Citroen CS,21,2017,8
Ford B-Max,8,2017,8
Fiat Panda,3,2017,8
Peugeot3008,1579,2017,8
Alfa Romeo Giulietta,8,2017,8
Renault Kadjar,137,2017,8
Lexus RC /F,15,2017,8
Toyota Rav4,3088,2017,8
Peugeot 5008,15,2017,8
Volvo V40,1225,2017,8
Nissan Pulsar,78,2017,8
DS DS 5,27,2017,8
Dacia Duster,82,2017,8
Peugeot5008 SUV,59,2017,8
Ssangyong Tivoli,16,2017,8
Nissan Leaf,3346,2016,9
BMWi3,2023,2016,9
Tesla ModelS,1701,2016,9
Renault Zoe,1482,2016,9
Tesla ModelX,799,2016,9
PeugeotiOn,263,2016,9
Mitsubishi l-MiEV,225,2016,9
Citroen C-Zero,171,2016,9
Toyota Mirai,4,2016,9
Kia Soul,1016,2016,9
Nissan NV200,310,2016,9
Smart ForTwo,46,2016,9
Volkswagen upl,1147,2016,9
Volkswagen Golf,10664,2016,9
